system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-93-A4JN	TCGA-93-A4JN	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.987	-0.12333982022103879	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.8103	-0.01056635653756351	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0068	0.17063722410919968	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.8763	-0.06881683827757429	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.6271	0.08002368977631603	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0285	0.1275569080290633	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8365	-0.012492032154586127	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.7327	0.013679659720496968	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.0091	1.349285571448574	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.25371835907712587	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.987	-0.07909698682249434	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3207	0.11218997239256287	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.3648	0.05105321553042608	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.6271	-0.014704242362043384	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0091	0.15427574533363805	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.796	-0.0060380171601262	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.6271	0.03315473826742043	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.5439	0.04213477429793466	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0004	0.3862408977911982	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0008	0.1845358942061309	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.14213041138382262	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.1348	0.9589877669854407	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.1681	0.5950615534195853	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.953	-0.037534302882369655	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.941	-0.005846735308966137	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.953	-0.06664029092361479	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0136	0.1405310946460033	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.953	-0.05417201889606416	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.941	0.034304669554407634	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0037	0.17656720081065444	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.1958	0.18307956334533923	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.953	-0.053152995424232824	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0239	0.12405380668181447	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.941	0.007268608807237826	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.3338	0.043050793361556296	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.3278	-0.038150241008012606	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.2064038588126478	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.953	-0.05208463710486538	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0051	0.2591093891950524	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.5897	0.015650059773834667	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.941	0.7151105678626548	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0066	0.14549775526295972	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.041907552238635	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.941	0.006910100674597314	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.64	0.029472193286357036	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.253	0.13228353938693976	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0942	0.10178481070864187	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.0945795901564772	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0733	1.4244925954168293	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.1869	0.4975961983460858	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	1.0	-0.036547127847869704	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.64	0.035802102965581006	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	1.0	-0.038947685957470314	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.1112	0.09330660729517465	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.093104087119059	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.8408	-0.001389905775730276	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0885	0.11901986118425424	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.07212207238978079	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.7043	0.03613300202196935	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0994	0.09657860317999882	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8361	0.0033923940059939206	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	1.0	-0.04573719011991762	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1398	0.8032808546302963	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.10362485129603552	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.1240374656780264	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0562	0.20515609501864812	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.4086	0.04390921673897183	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	1.0	-0.7665215204653276	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0058	0.1615394279566663	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.226	0.07577353330705479	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0733	0.13515722923354734	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.6481	0.02736713931410778	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.6021467957816806	TRUE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.2099	0.09135932364941167	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.1703412531910697	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.5574	0.44517304833568344	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000652|MA1966.2	0.6365	0.09217676597114922	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.9601	-0.055037621325152775	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.8665	-0.017103888974711	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.9768	-0.10777795994971484	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.3208	0.07800952777460181	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.8665	-0.021392068669362014	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.9601	-0.11896686117959857	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.5648	0.050057977670569555	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.8665	-0.04064198716949447	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.7213	0.03416040670375119	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0751	0.11886319524965626	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8062	0.0006618249172790392	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.5575	0.024505659676003145	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1419	1.091828195702745	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.14050979465182184	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.8062	-0.002899601700674909	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.5221	0.05711123098698662	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.5009	0.03134763906667385	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.6365	0.5653445845063819	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0003	0.19860067277946705	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.6307	0.012634451026002868	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.5648	0.05263080750871679	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.089	0.11991572088718168	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0001	0.41517472396132915	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.1382	0.09138027360753904	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.14940345233949537	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.089	1.3762274269415622	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.194	0.6533346221777054	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.5123	0.034937532888397106	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.267	0.08017911688634766	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.2745	0.08661515648107794	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.2457	0.0720951002022638	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.8758	-0.04434276898253408	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.8103	-0.034458373147395804	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0331	0.14917673598215356	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.267	0.16356296984454155	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.6257	0.010551908547841238	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.5123	0.023012795836393162	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.267	0.0609855005127593	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.7678	-0.01273209936817579	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.068	0.19887846363937248	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.18457153076502353	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.8768	-0.05401007279156277	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.6692	-0.0031824179646191995	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.4646	0.031048629478973497	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.6257	1.0818422864377326	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0002	0.1993660997990755	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.9735	-0.04159125916141315	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.2741	0.06016333446622803	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.1967	0.07478517386307387	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0002	0.3992447249050144	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0429	0.11614503566067326	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.5078	0.024068860438773307	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.6202	0.01185840915498427	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.3273	0.26579442102596157	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.6202	-0.0009612601524888004	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.4371	0.04318039477908707	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.6202	0.014179901870317365	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0816	0.09944428507812057	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.6202	0.0010535312599344242	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.6202	0.02479092636929846	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.1261	0.08748609441523578	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0429	0.27959940024191876	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0272	0.24677377123345243	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0002	0.2048185171645	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.6202	0.011145787839311071	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.5078	0.025817631355974088	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.9172	-0.5438045413240137	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.2158706556248406	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.6202	0.02311544156590687	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0054	0.24947182997212378	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.0438	0.10283110967548327	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.7351	-0.39138549199282785	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0001	0.20842469729213145	FALSE
