TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
CEBPB	JASPAR2024|000235|MA0466.4	0.0001	0.0002	297.0	3584.0	1764.4	27220.0	0.3843237401077617	FALSE	PDX	MGH10022	MGH10022
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.0065	1756.0	3584.0	12624.2	27220.0	0.1513965525591799	FALSE	PDX	MGH10022	MGH10022
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0215	3271.0	3584.0	24477.5	27220.0	0.22575576388513424	FALSE	PDX	MGH10022	MGH10022
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.01	0.0362	139.0	3584.0	853.2	27220.0	0.3225005276570971	FALSE	PDX	MGH10022	MGH10022
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.1	0.051	1286.0	3584.0	9272.3	27220.0	0.11552101268443231	FALSE	PDX	MGH10022	MGH10022
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.0524	2900.0	3584.0	21607.3	27220.0	0.138522350157421	FALSE	PDX	MGH10022	MGH10022
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.065	2521.0	3584.0	18691.7	27220.0	0.11344048737463402	FALSE	PDX	MGH10022	MGH10022
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.1	0.0831	1374.0	3584.0	9987.3	27220.0	0.10148595276172635	FALSE	PDX	MGH10022	MGH10022
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.1	0.1145	1626.0	3584.0	11927.5	27220.0	0.09054097668026453	FALSE	PDX	MGH10022	MGH10022
FOXA3	JASPAR2024|000358|MA1683.2	0.1	0.1195	3181.0	3584.0	23883.3	27220.0	0.13974420567854576	FALSE	PDX	MGH10022	MGH10022
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.1267	1857.0	3584.0	13692.1	27220.0	0.08727130570720054	FALSE	PDX	MGH10022	MGH10022
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.1537	1843.0	3584.0	13614.4	27220.0	0.08118415508623673	FALSE	PDX	MGH10022	MGH10022
XBP1	CIS-BP2.00|000375|M04231_2.00	0.1	0.1784	3315.0	3584.0	24977.3	27220.0	0.14385302393471286	FALSE	PDX	MGH10022	MGH10022
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.1791	2791.0	3584.0	20894.8	27220.0	0.09085699787616083	FALSE	PDX	MGH10022	MGH10022
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1949	2596.0	3584.0	19403.6	27220.0	0.08156232159334767	FALSE	PDX	MGH10022	MGH10022
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.2053	3575.0	3584.0	27103.7	27220.0	0.6976694336060216	FALSE	PDX	MGH10022	MGH10022
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.2374	2241.0	3584.0	16719.9	27220.0	0.06733058204883093	FALSE	PDX	MGH10022	MGH10022
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.1	0.2379	1823.0	3584.0	13537.3	27220.0	0.0653180795642317	FALSE	PDX	MGH10022	MGH10022
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.2761	1357.0	3584.0	10034.4	27220.0	0.06174272095532549	FALSE	PDX	MGH10022	MGH10022
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.4886	3561.0	3584.0	27011.4	27220.0	0.23042217375004928	FALSE	PDX	MGH10022	MGH10022
FOXA2	CIS-BP2.00|000889|M07959_2.00	1.0	0.504	2092.0	3584.0	15742.7	27220.0	0.03161401589248276	FALSE	PDX	MGH10022	MGH10022
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.5121	3569.0	3584.0	27078.3	27220.0	0.2742114442920983	FALSE	PDX	MGH10022	MGH10022
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.5166	3580.0	3584.0	27170.3	27220.0	0.555866385881095	FALSE	PDX	MGH10022	MGH10022
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.7571	2537.0	3584.0	19254.3	27220.0	0.0032030461399165824	FALSE	PDX	MGH10022	MGH10022
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.7815	2941.0	3584.0	22332.9	27220.0	0.0005352065851752288	FALSE	PDX	MGH10022	MGH10022
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.822	2888.0	3584.0	21954.5	27220.0	-0.007644871228968321	FALSE	PDX	MGH10022	MGH10022
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8352	3582.0	3584.0	27198.0	27220.0	0.245436522148882	FALSE	PDX	MGH10022	MGH10022
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9371	3423.0	3584.0	26035.4	27220.0	-0.05155563025944904	FALSE	PDX	MGH10022	MGH10022
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.9374	2877.0	3584.0	21933.3	27220.0	-0.02856609726640797	FALSE	PDX	MGH10022	MGH10022
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.988	222.0	3584.0	1759.5	27220.0	-0.0630152771636832	FALSE	PDX	MGH10022	MGH10022
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.9891	1263.0	3584.0	9742.5	27220.0	-0.034529480232819314	FALSE	PDX	MGH10022	MGH10022
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	372.0	3584.0	2944.5	27220.0	-0.06519293705746275	FALSE	PDX	MGH10022	MGH10022
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	1.0	3575.0	3584.0	27162.3	27220.0	-0.3103955603617649	FALSE	PDX	MGH10022	MGH10022
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3085.0	3584.0	23578.3	27220.0	-0.0676605347208242	FALSE	PDX	MGH10022	MGH10022
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	755.0	3584.0	5919.5	27220.0	-0.05779139686205056	FALSE	PDX	MGH10022	MGH10022
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3120.0	3584.0	23848.4	27220.0	-0.0741767900221388	FALSE	PDX	MGH10022	MGH10022
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2644.0	3584.0	20295.2	27220.0	-0.05973049867556121	FALSE	PDX	MGH10022	MGH10022
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	27216.4	27220.0	0.11096495354521012	FALSE	PDX	MGH10022	MGH10022
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	27216.4	27220.0	0.11096495354521012	FALSE	PDX	MGH10022	MGH10022
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3243.0	3584.0	24810.8	27220.0	-0.11647792092825916	FALSE	PDX	MGH10022	MGH10022
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3380.0	3584.0	25834.9	27220.0	-0.173702581492418	FALSE	PDX	MGH10022	MGH10022
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3445.0	3584.0	26298.1	27220.0	-0.20707334653396353	FALSE	PDX	MGH10022	MGH10022
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	536.0	3584.0	4352.9	27220.0	-0.11335899924594015	FALSE	PDX	MGH10022	MGH10022
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1170.0	3584.0	9392.9	27220.0	-0.12020638258759772	FALSE	PDX	MGH10022	MGH10022
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1875.0	3584.0	14955.4	27220.0	-0.1524548932391197	FALSE	PDX	MGH10022	MGH10022
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-23	0.0	1705.0	3584.0	10271.5	26177.0	0.4906998080364994	TRUE	PDX	MGH1062	MGH1062
XBP1	JASPAR2024|000675|MA0844.2	1e-11	0.0	1953.0	3584.0	12793.8	26177.0	0.32483806346147254	TRUE	PDX	MGH1062	MGH1062
CEBPB	JASPAR2024|000235|MA0466.4	1e-08	0.0	344.0	3584.0	1824.5	26177.0	0.5044905910085631	TRUE	PDX	MGH1062	MGH1062
NFATC4	JASPAR2024|000506|MA1525.3	1e-06	0.0	2683.0	3584.0	18616.4	26177.0	0.2737716695782441	TRUE	PDX	MGH1062	MGH1062
ZNF75D	JASPAR2024|000169|MA1601.2	0.0001	0.0005	2497.0	3584.0	17473.7	26177.0	0.19396018025059014	FALSE	PDX	MGH1062	MGH1062
E2F5	CIS-BP2.00|000940|M08109_2.00	0.001	0.0011	3212.0	3584.0	22965.8	26177.0	0.27027471877895415	FALSE	PDX	MGH1062	MGH1062
NKX2-1	JASPAR2024|000822|MA1994.2	0.001	0.0018	3422.0	3584.0	24662.3	26177.0	0.37178245916348174	FALSE	PDX	MGH1062	MGH1062
XBP1	CIS-BP2.00|000375|M04231_2.00	0.01	0.0059	3382.0	3584.0	24383.0	26177.0	0.29784472453951405	FALSE	PDX	MGH1062	MGH1062
HNF4A	JASPAR2024|000410|MA0114.5	0.01	0.0102	3440.0	3584.0	24869.4	26177.0	0.3246208788179977	FALSE	PDX	MGH1062	MGH1062
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0102	3184.0	3584.0	22858.1	26177.0	0.20745007250084915	FALSE	PDX	MGH1062	MGH1062
ZNF281	JASPAR2024|000706|MA1630.3	0.01	0.0121	2942.0	3584.0	21021.8	26177.0	0.16759375974495014	FALSE	PDX	MGH1062	MGH1062
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.01	0.0189	2205.0	3584.0	15559.7	26177.0	0.12558457169856083	FALSE	PDX	MGH1062	MGH1062
GATA6	JASPAR2024|000382|MA1104.3	0.01	0.019	2977.0	3584.0	21316.8	26177.0	0.16035647257563368	FALSE	PDX	MGH1062	MGH1062
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.01	0.0192	2932.0	3584.0	20977.7	26177.0	0.15571844534023346	FALSE	PDX	MGH1062	MGH1062
FOXA2	JASPAR2024|000357|MA0047.4	0.01	0.0268	2778.0	3584.0	19847.0	26177.0	0.13599386271701	FALSE	PDX	MGH1062	MGH1062
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.01	0.0299	3573.0	3584.0	26026.1	26177.0	0.8540822756802875	FALSE	PDX	MGH1062	MGH1062
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.0388	2889.0	3584.0	20712.6	26177.0	0.13242096313802793	FALSE	PDX	MGH1062	MGH1062
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.1	0.064	1629.0	3584.0	11468.8	26177.0	0.09578421566003675	FALSE	PDX	MGH1062	MGH1062
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.0807	1911.0	3584.0	13551.5	26177.0	0.08972852557890874	FALSE	PDX	MGH1062	MGH1062
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.1	0.0907	1789.0	3584.0	12674.1	26177.0	0.08655338002599572	FALSE	PDX	MGH1062	MGH1062
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1016	2557.0	3584.0	18331.6	26177.0	0.09123463820240724	FALSE	PDX	MGH1062	MGH1062
GATA6	CIS-BP2.00|000947|M08124_2.00	0.1	0.1103	2675.0	3584.0	19214.7	26177.0	0.09215448231407408	FALSE	PDX	MGH1062	MGH1062
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.1301	1891.0	3584.0	13463.7	26177.0	0.0767895763023553	FALSE	PDX	MGH1062	MGH1062
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.1499	2068.0	3584.0	14778.4	26177.0	0.07322048947162754	FALSE	PDX	MGH1062	MGH1062
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.2729	3208.0	3584.0	23282.6	26177.0	0.08347947474567365	FALSE	PDX	MGH1062	MGH1062
FOXA3	CIS-BP2.00|000469|M04831_2.00	1.0	0.3504	130.0	3584.0	876.9	26177.0	0.12343788209899634	FALSE	PDX	MGH1062	MGH1062
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.3703	3580.0	3584.0	26134.1	26177.0	0.40197002989825364	FALSE	PDX	MGH1062	MGH1062
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.3854	1356.0	3584.0	9734.0	26177.0	0.04015471230687471	FALSE	PDX	MGH1062	MGH1062
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.4564	3571.0	3584.0	26065.9	26177.0	0.17971639351295268	FALSE	PDX	MGH1062	MGH1062
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.6081	3575.0	3584.0	26105.8	26177.0	0.04779260728861085	FALSE	PDX	MGH1062	MGH1062
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.664	2543.0	3584.0	18537.5	26177.0	0.009311193160112835	FALSE	PDX	MGH1062	MGH1062
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.7234	3554.0	3584.0	25957.4	26177.0	-0.017177136268761783	FALSE	PDX	MGH1062	MGH1062
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	0.834	3226.0	3584.0	23592.5	26177.0	-0.02019769099638385	FALSE	PDX	MGH1062	MGH1062
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.8681	1388.0	3584.0	10201.7	26177.0	-0.014671433434344003	FALSE	PDX	MGH1062	MGH1062
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8933	3581.0	3584.0	26161.1	26177.0	-0.6405459415304434	FALSE	PDX	MGH1062	MGH1062
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.9002	1198.0	3584.0	8829.5	26177.0	-0.019382422075796244	FALSE	PDX	MGH1062	MGH1062
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	805.0	3584.0	6030.4	26177.0	-0.04674191654928724	FALSE	PDX	MGH1062	MGH1062
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3444.0	3584.0	25226.6	26177.0	-0.1138843869080588	FALSE	PDX	MGH1062	MGH1062
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	360.0	3584.0	2745.9	26177.0	-0.06816250214198989	FALSE	PDX	MGH1062	MGH1062
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1215.0	3584.0	9060.6	26177.0	-0.04536943158784309	FALSE	PDX	MGH1062	MGH1062
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26183.5	26177.0	-2.868841710185844	FALSE	PDX	MGH1062	MGH1062
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26183.5	26177.0	-2.868841710185844	FALSE	PDX	MGH1062	MGH1062
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	476.0	3584.0	3676.3	26177.0	-0.09219112471073862	FALSE	PDX	MGH1062	MGH1062
FOXD2	JASPAR2024|000361|MA0847.4	1.0	1.0	1255.0	3584.0	9550.3	26177.0	-0.09190654806008425	FALSE	PDX	MGH1062	MGH1062
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1739.0	3584.0	13262.2	26177.0	-0.1236324104594814	FALSE	PDX	MGH1062	MGH1062
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3024.0	3584.0	22491.0	26177.0	-0.1771458357157	FALSE	PDX	MGH1062	MGH1062
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	197.0	3584.0	1737.8	26177.0	-0.28681880457561887	FALSE	PDX	MGH1062	MGH1062
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-31	0.0	1727.0	3583.0	10431.8	27100.0	0.5721847250152915	TRUE	PDX	MGH1068	MGH1068
CEBPB	JASPAR2024|000235|MA0466.4	1e-12	0.0	358.0	3583.0	1838.6	27100.0	0.6104135257853399	TRUE	PDX	MGH1068	MGH1068
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-06	0.0	179.0	3583.0	905.9	27100.0	0.6075905763438547	TRUE	PDX	MGH1068	MGH1068
NFATC4	JASPAR2024|000506|MA1525.3	0.0001	0.0002	2646.0	3583.0	19136.6	27100.0	0.23236984611045586	FALSE	PDX	MGH1068	MGH1068
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.0019	1762.0	3583.0	12517.6	27100.0	0.17275830305220966	FALSE	PDX	MGH1068	MGH1068
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0024	3354.0	3583.0	24936.2	27100.0	0.34323352064059015	FALSE	PDX	MGH1068	MGH1068
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.007	1904.0	3583.0	13693.7	27100.0	0.15078043335757516	FALSE	PDX	MGH1068	MGH1068
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0073	1311.0	3583.0	9248.5	27100.0	0.1556539296070385	FALSE	PDX	MGH1068	MGH1068
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0083	1902.0	3583.0	13694.2	27100.0	0.14744113584643756	FALSE	PDX	MGH1068	MGH1068
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0169	1883.0	3583.0	13612.1	27100.0	0.13423360533429785	FALSE	PDX	MGH1068	MGH1068
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0309	2174.0	3583.0	15883.5	27100.0	0.12361284194850335	FALSE	PDX	MGH1068	MGH1068
FOXA3	JASPAR2024|000358|MA1683.2	0.1	0.0547	3203.0	3583.0	23892.9	27100.0	0.1766346181426025	FALSE	PDX	MGH1068	MGH1068
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0646	2510.0	3583.0	18530.2	27100.0	0.11315276470084829	FALSE	PDX	MGH1068	MGH1068
HNF4A	JASPAR2024|000410|MA0114.5	0.1	0.1065	3454.0	3583.0	25942.2	27100.0	0.25220513741307704	FALSE	PDX	MGH1068	MGH1068
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.1	0.1262	1410.0	3583.0	10278.0	27100.0	0.08694895225753214	FALSE	PDX	MGH1068	MGH1068
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.1589	2233.0	3583.0	16530.1	27100.0	0.08070349621467268	FALSE	PDX	MGH1068	MGH1068
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1895	2594.0	3583.0	19307.4	27100.0	0.08176289766154106	FALSE	PDX	MGH1068	MGH1068
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.2048	3562.0	3583.0	26865.0	27100.0	0.5385257255639231	FALSE	PDX	MGH1068	MGH1068
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.2188	2929.0	3583.0	21898.6	27100.0	0.08842834355014274	FALSE	PDX	MGH1068	MGH1068
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.2206	3418.0	3583.0	25700.5	27100.0	0.1701345411412642	FALSE	PDX	MGH1068	MGH1068
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.2696	1646.0	3583.0	12172.7	27100.0	0.059499301191226005	FALSE	PDX	MGH1068	MGH1068
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.2698	2618.0	3583.0	19546.7	27100.0	0.06770496569860912	FALSE	PDX	MGH1068	MGH1068
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.3045	1393.0	3583.0	10288.5	27100.0	0.05584137756425504	FALSE	PDX	MGH1068	MGH1068
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.3225	2927.0	3583.0	21938.4	27100.0	0.0693410572364109	FALSE	PDX	MGH1068	MGH1068
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.3973	3572.0	3583.0	26971.4	27100.0	0.5723319968897488	FALSE	PDX	MGH1068	MGH1068
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4993	1344.0	3583.0	10027.7	27100.0	0.03153009957857179	FALSE	PDX	MGH1068	MGH1068
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.5283	3566.0	3583.0	26932.6	27100.0	0.3453759881725601	FALSE	PDX	MGH1068	MGH1068
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.5535	2935.0	3583.0	22099.5	27100.0	0.03466991763767729	FALSE	PDX	MGH1068	MGH1068
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.6032	3244.0	3583.0	24467.9	27100.0	0.0401531589864017	FALSE	PDX	MGH1068	MGH1068
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6745	2775.0	3583.0	20929.2	27100.0	0.01752271557255003	FALSE	PDX	MGH1068	MGH1068
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.7784	3124.0	3583.0	23609.5	27100.0	0.007802793909517029	FALSE	PDX	MGH1068	MGH1068
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.7784	2876.0	3583.0	21735.2	27100.0	0.005176605130250076	FALSE	PDX	MGH1068	MGH1068
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8139	3582.0	3583.0	27072.3	27100.0	1.3148552606175985	FALSE	PDX	MGH1068	MGH1068
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.8277	2637.0	3583.0	19956.9	27100.0	-0.003703894136035583	FALSE	PDX	MGH1068	MGH1068
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.868	3577.0	3583.0	27038.7	27100.0	0.3310664192370419	FALSE	PDX	MGH1068	MGH1068
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.8713	3576.0	3583.0	27031.1	27100.0	0.2919466012227524	FALSE	PDX	MGH1068	MGH1068
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	229.0	3583.0	1811.5	27100.0	-0.0666765556290372	FALSE	PDX	MGH1068	MGH1068
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	767.0	3583.0	5983.4	27100.0	-0.05641106314590921	FALSE	PDX	MGH1068	MGH1068
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3583.0	27091.9	27100.0	1.186292255731285	FALSE	PDX	MGH1068	MGH1068
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3583.0	27091.9	27100.0	1.186292255731285	FALSE	PDX	MGH1068	MGH1068
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1916.0	3583.0	14752.4	27100.0	-0.05592226673031099	FALSE	PDX	MGH1068	MGH1068
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	531.0	3583.0	4219.5	27100.0	-0.08301449679717769	FALSE	PDX	MGH1068	MGH1068
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3078.0	3583.0	23495.8	27100.0	-0.09803791812139444	FALSE	PDX	MGH1068	MGH1068
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	368.0	3583.0	2995.5	27100.0	-0.11708366421883666	FALSE	PDX	MGH1068	MGH1068
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1199.0	3583.0	9397.2	27100.0	-0.07761493168142831	FALSE	PDX	MGH1068	MGH1068
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3440.0	3583.0	26146.5	27100.0	-0.19301674885172346	FALSE	PDX	MGH1068	MGH1068
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3229.0	3583.0	24686.9	27100.0	-0.16706310997849022	FALSE	PDX	MGH1068	MGH1068
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-38	0.0	1792.0	3584.0	10232.2	26093.0	0.6323241550915818	TRUE	PDX	MGH1089	MGH1089
XBP1	JASPAR2024|000675|MA0844.2	1e-09	0.0	1942.0	3584.0	12807.8	26093.0	0.29481646634656805	TRUE	PDX	MGH1089	MGH1089
NFATC4	JASPAR2024|000506|MA1525.3	1e-06	0.0	2668.0	3584.0	18485.0	26093.0	0.26111212159107344	TRUE	PDX	MGH1089	MGH1089
XBP1	CIS-BP2.00|000375|M04231_2.00	1e-05	0.0	3407.0	3584.0	24346.6	26093.0	0.46194171488773367	TRUE	PDX	MGH1089	MGH1089
E2F5	CIS-BP2.00|000940|M08109_2.00	0.0001	0.0001	3219.0	3584.0	22847.7	26093.0	0.323458837251083	FALSE	PDX	MGH1089	MGH1089
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.0001	0.0001	1997.0	3584.0	13631.7	26093.0	0.20193297277008798	FALSE	PDX	MGH1089	MGH1089
CEBPB	JASPAR2024|000235|MA0466.4	0.0001	0.0001	313.0	3584.0	1801.6	26093.0	0.3693094379458714	FALSE	PDX	MGH1089	MGH1089
CREB3L2	JASPAR2024|000025|MA0608.1	0.0001	0.0002	1977.0	3584.0	13539.4	26093.0	0.18980047923378257	FALSE	PDX	MGH1089	MGH1089
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.0001	0.0004	2133.0	3584.0	14722.6	26093.0	0.18294251793586921	FALSE	PDX	MGH1089	MGH1089
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.001	0.0022	1837.0	3584.0	12660.5	26093.0	0.15784197583174683	FALSE	PDX	MGH1089	MGH1089
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.005	3194.0	3584.0	22828.4	26093.0	0.22653342339504587	FALSE	PDX	MGH1089	MGH1089
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0111	2589.0	3584.0	18310.3	26093.0	0.14492084820149645	FALSE	PDX	MGH1089	MGH1089
ZNF281	JASPAR2024|000706|MA1630.3	0.01	0.0143	2934.0	3584.0	20910.8	26093.0	0.16098678383763193	FALSE	PDX	MGH1089	MGH1089
GATA6	CIS-BP2.00|000947|M08124_2.00	0.01	0.025	2677.0	3584.0	19029.6	26093.0	0.13117070875267686	FALSE	PDX	MGH1089	MGH1089
HNF4A	JASPAR2024|000409|MA1494.2	0.1	0.0306	420.0	3584.0	2743.9	26093.0	0.17703529661781822	FALSE	PDX	MGH1089	MGH1089
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.1	0.0356	145.0	3584.0	873.0	26093.0	0.28853756682307863	FALSE	PDX	MGH1089	MGH1089
HNF4A	JASPAR2024|000410|MA0114.5	0.1	0.0436	3435.0	3584.0	24811.1	26093.0	0.2482061574070812	FALSE	PDX	MGH1089	MGH1089
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0506	2958.0	3584.0	21186.1	26093.0	0.12935817084718831	FALSE	PDX	MGH1089	MGH1089
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.0554	2918.0	3584.0	20894.8	26093.0	0.12359462529941098	FALSE	PDX	MGH1089	MGH1089
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.1026	2769.0	3584.0	19843.0	26093.0	0.09724575135357404	FALSE	PDX	MGH1089	MGH1089
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.1	0.1399	1251.0	3584.0	8790.2	26093.0	0.07816007520944465	FALSE	PDX	MGH1089	MGH1089
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2487	2867.0	3584.0	20668.6	26093.0	0.06893562782240309	FALSE	PDX	MGH1089	MGH1089
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.2899	1422.0	3584.0	10129.7	26093.0	0.05186997180407408	FALSE	PDX	MGH1089	MGH1089
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.3312	3463.0	3584.0	25136.5	26093.0	0.11805270965325394	FALSE	PDX	MGH1089	MGH1089
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.3434	2569.0	3584.0	18525.0	26093.0	0.04786423748316767	FALSE	PDX	MGH1089	MGH1089
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.3866	3393.0	3584.0	24622.2	26093.0	0.08253209587880764	FALSE	PDX	MGH1089	MGH1089
