system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0157	0.1484668279628665	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0002	0.5465143215660258	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.415	0.05619995565242535	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000947|M08124_2.00	1.0	-0.10544091013078455	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.8674	0.005331340875753628	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.009	0.17264976117351935	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.05516401747515146	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.5383	0.08071439248293577	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0386	0.12871009020098792	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZBTB18	LUAD_HC_TF	TESTED	CIS-BP2.00|000988|M08257_2.00	0.8092	0.013134425739159416	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.7758	0.013915091055204335	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.019	1.2548413860555678	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.25362323456932556	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.07541393495200087	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3437	0.11261951444859346	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.4624	0.05115086917336435	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.6189	0.710060898198518	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0129	0.1543579474101033	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.9033	-0.005949638157489452	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.6061	0.03525432797308135	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.4228	0.050507673775073605	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0005	0.38629660976701913	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.0014	0.18684798993202792	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.12337094699373814	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.347778002982638	TRUE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.202	0.6017655387212663	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0201	0.14055560131602654	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.1305	0.09564600197144224	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.8528403481295869	TRUE
patient	TCGA-93-A4JO	TCGA-93-A4JO	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0241	0.1406133276054926	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000947|M08124_2.00	1.0	-0.03212500582523955	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.7588	0.035606976052741046	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0071	0.17673719763418327	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.2471	0.18416007196451709	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.9976	-0.05309699626882003	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	XBP1	LUAD_HC_TF	TESTED	CIS-BP2.00|000375|M04231_2.00	0.0104	0.2921709820553937	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.7674	0.00738982942344595	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.4451	0.05232753310733975	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.4035	0.5082184268916106	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.2032742857942055	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.051795258898922995	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0098	0.28801397106558996	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.6736	0.019640986209396347	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.8283	0.7600579739166315	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0161	0.14956244333234442	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.038579027755457754	FALSE
patient	TCGA-93-A4JO	TCGA-93-A4JO	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.3351	0.061773345804288636	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.6767	0.03152718171406771	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.3509	0.13289488617844353	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.1204	0.10363982259839039	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.09605821592994923	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.37223845723520294	TRUE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.2728	0.5745022219849631	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.052	0.12567320315815864	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.2006	0.09039240519019724	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.930321265440298	TRUE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.1817	0.09420831221837697	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.08985104264267105	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.8774	-0.0007416200450008684	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0963	0.12090204676223062	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.06020964511567821	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.7565	0.03674906687097484	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.1489	0.09761596377598956	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8443	0.004744889967340216	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	1.0	-0.046484564986213006	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.2488	0.7654126690398536	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.10387524528470389	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.12078582093510548	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0981	0.20283702195717862	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.5426	0.04359093598452462	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	1.0	-0.14432611354523228	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0115	0.1612136694038056	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.3649	0.0755086728251491	FALSE
patient	TCGA-93-A4JQ	TCGA-93-A4JQ	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0564	0.13706626792827403	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.5427	0.041470714402458364	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.6019192007780596	TRUE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.1093	0.10082878201703248	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.18235409273757638	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3299703351531672	TRUE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ETV1	LUAD_HC_TF	TESTED	CIS-BP2.00|000457|M04708_2.00	0.3278	0.7559433149366939	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0003	0.20279062193216235	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0412	0.12774615848602627	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.829771679813158	TRUE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.2549	0.0776677756390016	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.9652	-0.022690769695175538	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000974|M08219_2.00	1.0	-0.11442451999966582	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.4934	0.04935696049576031	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.9714	-0.04562423500053948	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.74	0.03391835824617753	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0548	0.1184780282865586	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZBTB18	LUAD_HC_TF	TESTED	CIS-BP2.00|000988|M08257_2.00	0.5125	0.06556174133582338	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.7254	0.018222821931630898	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.204	0.6383456770750026	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.1425878114571581	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.8884	-0.004171182845913093	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.6755	0.03738006330055161	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.6489	0.028683279021390312	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.5941	0.5101150637860442	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0008	0.1958109828729622	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.8008	0.010410397730461037	FALSE
patient	TCGA-L4-A4E6	TCGA-L4-A4E6	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.4753	0.051917603948801606	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.0569	0.1207121761533193	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0001	0.4140023412214407	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.123	0.09695340586756078	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.13150686205189285	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3219987588426101	TRUE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.2164	0.5108476909135146	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0274	0.13315277201512202	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.1062	0.10401246243081927	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.9860548837506466	TRUE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	FOXD2	LUAD_HC_TF	TESTED	CIS-BP2.00|000235|M03042_2.00	0.2498	0.07498585371934498	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000947|M08124_2.00	0.7749	0.006658137831071279	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000974|M08219_2.00	0.7927	0.005435523133630877	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0283	0.1455690945901324	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.338	0.14095648143410047	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.7914	0.009374060886636592	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	XBP1	LUAD_HC_TF	TESTED	CIS-BP2.00|000375|M04231_2.00	0.4195	0.08596323141621426	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.3476	0.058431519162209296	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.8412	-0.0037382019854601033	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1156	0.8286264337976399	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.18155684742287345	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.06010278905406956	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.7035	0.02493116791024279	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.5482	0.034919191200975135	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.7996	0.03500912162788926	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0005	0.2033631173940079	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.038374694163046064	FALSE
patient	TCGA-L9-A8F4	TCGA-L9-A8F4	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.1932	0.08471807786989781	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.0385	0.12791426354312918	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0002	0.3995146446105557	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0527	0.11666677582640626	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.5747	0.038989247758866336	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.32515320854064655	TRUE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.3895	0.30840858045315095	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0004	0.19828977683077292	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0227	0.13840617463685498	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.9041202801669695	TRUE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.1096	0.09984739809236277	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.7918	0.0024234353105715076	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.6787	0.02506836554592377	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.1817	0.08833498501571535	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0584	0.2865668954836673	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0307	0.24704207998790043	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	XBP1	LUAD_HC_TF	TESTED	CIS-BP2.00|000375|M04231_2.00	0.0001	0.4180372281433122	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZBTB18	LUAD_HC_TF	TESTED	CIS-BP2.00|000988|M08257_2.00	0.3432	0.08756712442895548	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.552	0.033389298258866204	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.9178	-0.08200257470924821	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.21332785281639188	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.6472	0.024513736888247106	FALSE
